iter	Logloss	Accuracy
883	0.2142830042	0.922046285
884	0.214199998	0.922046285
885	0.2141149862	0.922046285
886	0.2139916262	0.922046285
887	0.2139015612	0.922046285
888	0.2138121393	0.922046285
889	0.2136978517	0.922046285
890	0.2135708646	0.922046285
891	0.2134856492	0.922046285
892	0.213399248	0.922046285
893	0.2133139311	0.922046285
894	0.2132275714	0.922046285
895	0.213116864	0.922046285
896	0.213040902	0.922046285
897	0.2129527214	0.922046285
898	0.21287119	0.922046285
899	0.212791649	0.922046285
900	0.2127096256	0.922046285
901	0.212659196	0.922046285
902	0.2125934656	0.922046285
903	0.2124876247	0.922046285
904	0.2123961177	0.922046285
905	0.2123121718	0.922046285
906	0.2122267883	0.922046285
907	0.2121431663	0.922046285
908	0.212057677	0.922046285
909	0.2119919161	0.922046285
910	0.2119075691	0.922046285
911	0.2117909114	0.922046285
912	0.2117020634	0.922046285
913	0.2116536561	0.922046285
914	0.2115680053	0.922046285
915	0.2114963592	0.922046285
916	0.2114481273	0.922046285
917	0.2113627659	0.922046285
918	0.2112732517	0.9232643118
919	0.2111704524	0.9232643118
920	0.2110739065	0.9232643118
921	0.2110213974	0.9232643118
922	0.2109524764	0.9232643118
923	0.2108548435	0.9232643118
924	0.2107678023	0.9232643118
925	0.2106856134	0.9232643118
926	0.210569054	0.9232643118
927	0.2104863708	0.9232643118
928	0.2103838975	0.9232643118
929	0.2102983306	0.9232643118
930	0.2102386436	0.9232643118
931	0.2101426116	0.9232643118
932	0.2100730173	0.922046285
933	0.2099936593	0.922046285
934	0.209906215	0.922046285
935	0.2098255114	0.922046285
936	0.209746009	0.922046285
937	0.2096712464	0.922046285
938	0.2095921274	0.922046285
939	0.2095083099	0.922046285
940	0.2094251779	0.922046285
941	0.2093421232	0.922046285
942	0.2092602797	0.922046285
943	0.2091633938	0.922046285
944	0.2090928739	0.922046285
945	0.2089482968	0.922046285
946	0.2088658459	0.9232643118
947	0.208781998	0.9232643118
948	0.208701167	0.922046285
949	0.2086254779	0.922046285
950	0.2085463295	0.922046285
951	0.2084678441	0.922046285
952	0.2082919801	0.9232643118
953	0.2082093627	0.9232643118
954	0.2081539854	0.922046285
955	0.2080673793	0.922046285
956	0.2079929564	0.922046285
957	0.2078854888	0.9232643118
958	0.207806615	0.9232643118
959	0.2077260324	0.9232643118
960	0.2076448737	0.922046285
961	0.2075506076	0.922046285
962	0.2074707668	0.922046285
963	0.2074033054	0.922046285
964	0.2073080103	0.9232643118
965	0.2072343387	0.9232643118
966	0.2071703424	0.9232643118
967	0.2071020478	0.9232643118
968	0.2070110381	0.9232643118
969	0.2069323578	0.9232643118
970	0.2068133161	0.9232643118
971	0.2067324693	0.9232643118
972	0.2066489623	0.9232643118
973	0.2066035315	0.9232643118
974	0.206524606	0.9232643118
975	0.2064444485	0.9232643118
976	0.2063842003	0.9232643118
977	0.2063203666	0.9232643118
978	0.2062398218	0.9232643118
979	0.2061651278	0.922046285
980	0.2061194553	0.9232643118
981	0.206036896	0.9232643118
982	0.2058681986	0.9232643118
983	0.2057943254	0.9244823386
984	0.2057158058	0.922046285
985	0.2056362833	0.9232643118
986	0.2055863072	0.9232643118
987	0.205454527	0.9232643118
988	0.2053933108	0.9232643118
989	0.2053461729	0.9232643118
990	0.2052377952	0.9232643118
991	0.2051580023	0.9244823386
992	0.2050771809	0.9244823386
993	0.2050012191	0.9244823386
994	0.2049111103	0.9257003654
995	0.2048444904	0.9257003654
996	0.2047598125	0.9257003654
997	0.204678654	0.9244823386
998	0.2045878373	0.9244823386
999	0.2045082163	0.9244823386
